User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1004274,P00109542,F,46-50,1,C,3,1,8,6037
1004274,P00024742,F,46-50,1,C,3,1,8,4198
1004274,P00021942,F,46-50,1,C,3,1,8,6193
1004274,P00144642,F,46-50,1,C,3,1,1,11845
1004274,P00142142,F,46-50,1,C,3,1,1,11691
1004274,P00070642,F,46-50,1,C,3,1,11,3236
1004275,P00039742,F,46-50,16,C,3,0,5,5296
1004276,P00031042,F,46-50,0,C,4+,1,8,8116
1004276,P00010742,F,46-50,0,C,4+,1,1,19021
1004276,P00266542,F,46-50,0,C,4+,1,2,13088
1004276,P00127242,F,46-50,0,C,4+,1,1,15286
1004276,P00135742,F,46-50,0,C,4+,1,6,16332
1004277,P00034742,M,36-45,16,A,0,0,5,8763
1004277,P00028542,M,36-45,16,A,0,0,6,20400
1004277,P00116842,M,36-45,16,A,0,0,2,16070
1004277,P00063342,M,36-45,16,A,0,0,1,15193
1004277,P00359042,M,36-45,16,A,0,0,2,12750
1004277,P00127542,M,36-45,16,A,0,0,1,15627
1004277,P00145442,M,36-45,16,A,0,0,8,9783
1004277,P00037042,M,36-45,16,A,0,0,1,15276
1004277,P00166742,M,36-45,16,A,0,0,5,8689
1004277,P00022442,M,36-45,16,A,0,0,8,7816
1004277,P00070642,M,36-45,16,A,0,0,11,5956
1004277,P00194642,M,36-45,16,A,0,0,1,12004
1004277,P00022342,M,36-45,16,A,0,0,8,7874
1004277,P00079742,M,36-45,16,A,0,0,1,15372
1004277,P0097342,M,36-45,16,A,0,0,1,15440
1004277,P00251842,M,36-45,16,A,0,0,1,12076
1004277,P00182342,M,36-45,16,A,0,0,1,15224
1004277,P00048142,M,36-45,16,A,0,0,1,15482
1004277,P00117642,M,36-45,16,A,0,0,10,18682
1004277,P00318942,M,36-45,16,A,0,0,8,9951
1004277,P00288742,M,36-45,16,A,0,0,16,16771
1004277,P00212442,M,36-45,16,A,0,0,11,6096
1004277,P00076142,M,36-45,16,A,0,0,8,7897
1004277,P00284642,M,36-45,16,A,0,0,5,8631
1004277,P00213942,M,36-45,16,A,0,0,5,6946
1004277,P00128142,M,36-45,16,A,0,0,1,12068
1004277,P00054542,M,36-45,16,A,0,0,1,11939
1004277,P00174842,M,36-45,16,A,0,0,17,13081
1004277,P00189542,M,36-45,16,A,0,0,8,8093
1004277,P00352542,M,36-45,16,A,0,0,1,11434
1004277,P00299942,M,36-45,16,A,0,0,8,8099
1004277,P00271242,M,36-45,16,A,0,0,8,7796
1004277,P00317542,M,36-45,16,A,0,0,1,19177
1004277,P00173442,M,36-45,16,A,0,0,8,7945
1004277,P00341742,M,36-45,16,A,0,0,15,16631
1004277,P00132542,M,36-45,16,A,0,0,8,6147
1004277,P00120942,M,36-45,16,A,0,0,8,9838
1004277,P00344042,M,36-45,16,A,0,0,18,3790
1004277,P00244342,M,36-45,16,A,0,0,11,7631
1004277,P00188442,M,36-45,16,A,0,0,5,8694
1004277,P00319342,M,36-45,16,A,0,0,5,8665
1004277,P00055242,M,36-45,16,A,0,0,11,7493
1004277,P00116042,M,36-45,16,A,0,0,8,7946
1004277,P00133342,M,36-45,16,A,0,0,8,7991
1004277,P00016142,M,36-45,16,A,0,0,5,7192
1004277,P00241742,M,36-45,16,A,0,0,5,7042
1004277,P00246442,M,36-45,16,A,0,0,15,17389
1004277,P00107042,M,36-45,16,A,0,0,3,8137
1004277,P00153342,M,36-45,16,A,0,0,14,14583
1004277,P00216742,M,36-45,16,A,0,0,5,8699
1004277,P00282642,M,36-45,16,A,0,0,5,8660
1004277,P00090842,M,36-45,16,A,0,0,11,7654
1004277,P00265442,M,36-45,16,A,0,0,5,7131
1004277,P00192042,M,36-45,16,A,0,0,5,8657
1004277,P00281642,M,36-45,16,A,0,0,1,12060
1004277,P00012042,M,36-45,16,A,0,0,8,6060
1004277,P00349942,M,36-45,16,A,0,0,1,15398
1004277,P00319942,M,36-45,16,A,0,0,1,15861
1004277,P00037542,M,36-45,16,A,0,0,1,15349
1004277,P00196042,M,36-45,16,A,0,0,4,2829
1004277,P00007542,M,36-45,16,A,0,0,15,12723
1004277,P00228642,M,36-45,16,A,0,0,5,5445
1004277,P00169142,M,36-45,16,A,0,0,5,7163
1004277,P00009642,M,36-45,16,A,0,0,1,12023
1004277,P00083742,M,36-45,16,A,0,0,2,13010
1004277,P00250842,M,36-45,16,A,0,0,8,7840
1004277,P00273942,M,36-45,16,A,0,0,5,8840
1004277,P00366542,M,36-45,16,A,0,0,5,8613
1004277,P00188042,M,36-45,16,A,0,0,5,7143
1004277,P00297542,M,36-45,16,A,0,0,8,8035
1004277,P00160342,M,36-45,16,A,0,0,8,9713
1004277,P00075842,M,36-45,16,A,0,0,14,15291
1004277,P00196642,M,36-45,16,A,0,0,8,6140
1004277,P00337642,M,36-45,16,A,0,0,3,10667
1004277,P00326842,M,36-45,16,A,0,0,5,5295
1004277,P00138642,M,36-45,16,A,0,0,6,16390
1004277,P00159242,M,36-45,16,A,0,0,1,11641
1004279,P00117942,M,26-35,16,B,1,0,5,6910
1004279,P00059642,M,26-35,16,B,1,0,1,15851
1004279,P00006942,M,26-35,16,B,1,0,1,15557
1004279,P00070042,M,26-35,16,B,1,0,1,19525
1004279,P00149542,M,26-35,16,B,1,0,1,11593
1004279,P00305142,M,26-35,16,B,1,0,1,8116
1004279,P00346342,M,26-35,16,B,1,0,1,8000
1004279,P00032042,M,26-35,16,B,1,0,1,15769
1004279,P00233042,M,26-35,16,B,1,0,1,11408
1004279,P00359742,M,26-35,16,B,1,0,1,7845
1004279,P00223042,M,26-35,16,B,1,0,1,3916
1004279,P00105442,M,26-35,16,B,1,0,11,5910
1004279,P00269742,M,26-35,16,B,1,0,11,4628
1004279,P00181342,M,26-35,16,B,1,0,11,1736
1004279,P00232042,M,26-35,16,B,1,0,11,3081
1004279,P00199442,M,26-35,16,B,1,0,5,5241
1004279,P00249542,M,26-35,16,B,1,0,1,19276
1004279,P00146142,M,26-35,16,B,1,0,1,8135
1004279,P00222042,M,26-35,16,B,1,0,1,8030
1004279,P00352842,M,26-35,16,B,1,0,2,9880
1004279,P00065342,M,26-35,16,B,1,0,2,6497
1004279,P00327242,M,26-35,16,B,1,0,5,6924
1004279,P00178942,M,26-35,16,B,1,0,5,5147
1004279,P00183642,M,26-35,16,B,1,0,4,2073
1004280,P00220342,M,36-45,17,C,2,0,5,3738
1004280,P00045342,M,36-45,17,C,2,0,1,19210
1004280,P00335442,M,36-45,17,C,2,0,1,4521
1004280,P00317842,M,36-45,17,C,2,0,8,5966
1004281,P00355942,M,55+,13,A,4+,0,8,9719
1004281,P00161942,M,55+,13,A,4+,0,5,8837
1004281,P00177942,M,55+,13,A,4+,0,5,8792
1004281,P00188842,M,55+,13,A,4+,0,8,5938
1004281,P0094342,M,55+,13,A,4+,0,4,2175
1004281,P00078742,M,55+,13,A,4+,0,5,7028
1004281,P00021642,M,55+,13,A,4+,0,8,6049
1004282,P00321442,M,36-45,0,C,1,1,13,586
1004284,P00351342,M,51-55,7,B,1,0,1,11872
1004284,P00057642,M,51-55,7,B,1,0,1,11523
1004284,P00130742,M,51-55,7,B,1,0,1,19519
1004284,P00122442,M,51-55,7,B,1,0,1,11462
1004284,P00001042,M,51-55,7,B,1,0,1,15566
1004284,P00147442,M,51-55,7,B,1,0,1,7672
1004285,P00085942,M,36-45,0,B,3,0,2,13274
1004285,P00057542,M,36-45,0,B,3,0,3,13457
1004285,P00057342,M,36-45,0,B,3,0,4,2755
1004285,P00127042,M,36-45,0,B,3,0,4,2162
1004285,P00216242,M,36-45,0,B,3,0,3,7916
1004285,P00262442,M,36-45,0,B,3,0,4,2142
1004285,P00349942,M,36-45,0,B,3,0,1,19705
1004285,P00035942,M,36-45,0,B,3,0,1,19180
1004285,P00051942,M,36-45,0,B,3,0,5,1806
1004285,P00228642,M,36-45,0,B,3,0,5,7176
1004285,P00315842,M,36-45,0,B,3,0,5,8705
1004285,P00258842,M,36-45,0,B,3,0,5,8592
1004285,P00206442,M,36-45,0,B,3,0,1,7941
1004285,P00225542,M,36-45,0,B,3,0,5,5189
1004285,P00214342,M,36-45,0,B,3,0,5,8606
1004285,P00252042,M,36-45,0,B,3,0,5,7026
1004285,P00316342,M,36-45,0,B,3,0,5,6993
1004285,P00057642,M,36-45,0,B,3,0,1,15595
1004285,P00002142,M,36-45,0,B,3,0,1,11928
1004285,P00111142,M,36-45,0,B,3,0,1,8154
1004285,P00270942,M,36-45,0,B,3,0,1,19280
1004285,P00327642,M,36-45,0,B,3,0,18,2392
1004285,P00032942,M,36-45,0,B,3,0,15,17407
1004285,P00079742,M,36-45,0,B,3,0,1,11495
1004286,P00258442,M,36-45,17,C,0,0,5,6955
1004286,P00111842,M,36-45,17,C,0,0,8,7941
1004286,P00115642,M,36-45,17,C,0,0,8,9842
1004286,P00327242,M,36-45,17,C,0,0,5,7147
1004286,P00028542,M,36-45,17,C,0,0,6,16546
1004286,P00310842,M,36-45,17,C,0,0,6,20301
1004286,P00145742,M,36-45,17,C,0,0,1,15844
1004286,P00348842,M,36-45,17,C,0,0,1,15424
1004286,P00246742,M,36-45,17,C,0,0,11,4657
1004286,P00356642,M,36-45,17,C,0,0,8,1941
1004287,P00111142,M,26-35,7,C,2,1,1,19429
1004287,P00233542,M,26-35,7,C,2,1,1,15590
1004287,P00105342,M,26-35,7,C,2,1,1,19231
1004287,P00235442,M,26-35,7,C,2,1,1,7913
1004287,P00184942,M,26-35,7,C,2,1,1,18968
1004287,P00173342,M,26-35,7,C,2,1,1,15301
1004287,P00167942,M,26-35,7,C,2,1,1,15912
1004287,P00255942,M,26-35,7,C,2,1,1,19699
1004287,P00041042,M,26-35,7,C,2,1,1,11708
1004287,P00261342,M,26-35,7,C,2,1,1,7656
1004288,P00193442,F,26-35,9,C,1,0,8,7964
1004289,P00355142,M,36-45,14,C,4+,1,1,19204
1004289,P00129642,M,36-45,14,C,4+,1,5,8660
1004289,P00282642,M,36-45,14,C,4+,1,5,7194
1004289,P00277442,M,36-45,14,C,4+,1,1,19333
1004289,P00222842,M,36-45,14,C,4+,1,8,7873
1004290,P00148742,M,26-35,17,C,1,0,8,10007
1004291,P00086042,M,36-45,14,A,1,0,8,5988
1004291,P00355142,M,36-45,14,A,1,0,1,19507
1004291,P00147942,M,36-45,14,A,1,0,1,15692
1004291,P00334242,M,36-45,14,A,1,0,1,19446
1004291,P00216142,M,36-45,14,A,1,0,1,15642
1004291,P00052042,M,36-45,14,A,1,0,1,11631
1004291,P00244042,M,36-45,14,A,1,0,1,11930
1004291,P00241242,M,36-45,14,A,1,0,1,11440
1004291,P00221842,M,36-45,14,A,1,0,1,11673
1004291,P00111742,M,36-45,14,A,1,0,15,16764
1004291,P00111042,M,36-45,14,A,1,0,15,8424
1004291,P00346042,M,36-45,14,A,1,0,6,12242
1004291,P00352842,M,36-45,14,A,1,0,2,9620
1004292,P00284042,M,26-35,0,C,3,1,8,8095
1004292,P00009342,M,26-35,0,C,3,1,1,8168
1004292,P00173842,M,26-35,0,C,3,1,1,11879
1004294,P00340642,M,0-17,10,C,0,0,5,8710
1004294,P00144242,M,0-17,10,C,0,0,5,8593
1004294,P00131542,M,0-17,10,C,0,0,8,9967
1004294,P00241642,M,0-17,10,C,0,0,1,19636
1004294,P00327842,M,0-17,10,C,0,0,8,9860
1004294,P00145042,M,0-17,10,C,0,0,1,11591
1004294,P00182642,M,0-17,10,C,0,0,2,9952
1004294,P00061842,M,0-17,10,C,0,0,5,7181
1004295,P00135142,M,18-25,18,C,3,0,13,592
1004296,P00351642,M,55+,6,C,2,1,8,5960
1004297,P00283942,M,46-50,15,B,3,1,5,5307
1004298,P00117042,F,18-25,14,C,1,0,1,11770
1004298,P00028542,F,18-25,14,C,1,0,6,12559
1004298,P00172142,F,18-25,14,C,1,0,8,10002
1004298,P00177342,F,18-25,14,C,1,0,8,9968
1004298,P00115242,F,18-25,14,C,1,0,5,7168
1004298,P00114942,F,18-25,14,C,1,0,1,15427
1004298,P00184142,F,18-25,14,C,1,0,8,9819
1004298,P00128242,F,18-25,14,C,1,0,5,8741
1004298,P00178942,F,18-25,14,C,1,0,5,8798
1004298,P00251242,F,18-25,14,C,1,0,5,8843
1004298,P00259342,F,18-25,14,C,1,0,5,7010
1004298,P00193142,F,18-25,14,C,1,0,5,8634
1004298,P00218042,F,18-25,14,C,1,0,5,6999
1004298,P00258242,F,18-25,14,C,1,0,5,8762
1004298,P00116742,F,18-25,14,C,1,0,11,7492
1004302,P00086042,M,51-55,1,C,1,0,8,10017
1004302,P00303742,M,51-55,1,C,1,0,8,6027
1004302,P00066742,M,51-55,1,C,1,0,13,754
1004302,P00168442,M,51-55,1,C,1,0,5,6863
1004302,P00313242,M,51-55,1,C,1,0,8,10044
1004302,P00254642,M,51-55,1,C,1,0,5,7067
1004302,P00221442,M,51-55,1,C,1,0,1,19310
1004302,P00223142,M,51-55,1,C,1,0,5,5449
1004302,P00319142,M,51-55,1,C,1,0,5,7150
1004302,P00227642,M,51-55,1,C,1,0,1,15560
1004303,P00041242,M,26-35,2,B,3,0,8,7756
1004303,P00010842,M,26-35,2,B,3,0,8,9936
1004303,P00293742,M,26-35,2,B,3,0,8,6072
1004303,P00215642,M,26-35,2,B,3,0,8,7858
1004303,P00178542,M,26-35,2,B,3,0,8,7987
1004303,P00334242,M,26-35,2,B,3,0,1,15865
1004303,P00292742,M,26-35,2,B,3,0,7,8504
1004303,P00057642,M,26-35,2,B,3,0,1,19675
1004303,P00351342,M,26-35,2,B,3,0,1,12126
1004303,P00233342,M,26-35,2,B,3,0,1,11456
1004303,P00262242,M,26-35,2,B,3,0,1,15177
1004303,P00303342,M,26-35,2,B,3,0,1,15833
1004303,P00116742,M,26-35,2,B,3,0,11,7600
1004303,P00235942,M,26-35,2,B,3,0,11,6012
1004304,P00110742,M,18-25,0,C,2,0,1,15196
1004304,P00059442,M,18-25,0,C,2,0,6,12094
1004305,P00116142,F,46-50,17,B,1,1,10,23042
1004305,P00117642,F,46-50,17,B,1,1,10,18891
1004305,P00161842,F,46-50,17,B,1,1,10,23492
1004305,P00234842,F,46-50,17,B,1,1,5,8625
1004305,P00226342,F,46-50,17,B,1,1,11,6156
1004305,P00231942,F,46-50,17,B,1,1,11,3213
1004305,P00285642,F,46-50,17,B,1,1,2,9548
1004305,P00250942,F,46-50,17,B,1,1,11,7396
1004305,P00085042,F,46-50,17,B,1,1,5,8778
1004305,P00152542,F,46-50,17,B,1,1,16,16927
1004305,P00251942,F,46-50,17,B,1,1,1,11849
1004305,P00251442,F,46-50,17,B,1,1,5,7114
1004305,P00214642,F,46-50,17,B,1,1,11,6168
1004305,P00353242,F,46-50,17,B,1,1,5,3561
1004305,P00367342,F,46-50,17,B,1,1,11,3061
1004305,P00181642,F,46-50,17,B,1,1,11,3144
1004305,P00302642,F,46-50,17,B,1,1,16,16864
1004305,P00028342,F,46-50,17,B,1,1,16,12109
1004305,P00028842,F,46-50,17,B,1,1,6,19948
1004305,P00365242,F,46-50,17,B,1,1,5,6999
1004305,P00368442,F,46-50,17,B,1,1,11,7376
1004305,P00253042,F,46-50,17,B,1,1,8,9791
1004305,P00200842,F,46-50,17,B,1,1,8,8100
1004305,P00152742,F,46-50,17,B,1,1,5,5345
1004305,P00266942,F,46-50,17,B,1,1,8,7780
1004305,P00153742,F,46-50,17,B,1,1,8,9911
1004305,P00003942,F,46-50,17,B,1,1,5,7108
1004305,P00005142,F,46-50,17,B,1,1,5,8874
1004305,P00181942,F,46-50,17,B,1,1,11,3126
1004305,P00370242,F,46-50,17,B,1,1,5,8853
1004305,P00132042,F,46-50,17,B,1,1,13,744
1004305,P00159442,F,46-50,17,B,1,1,5,3520
1004306,P00331842,M,46-50,7,C,1,1,16,20295
1004306,P00269642,M,46-50,7,C,1,1,11,6083
1004307,P00237542,M,26-35,0,B,1,0,1,19334
1004308,P00267542,M,26-35,0,C,4+,0,1,8172
1004308,P00112442,M,26-35,0,C,4+,0,6,20118
1004308,P00301542,M,26-35,0,C,4+,0,16,8078
1004309,P00031042,M,26-35,0,C,3,0,8,10052
1004309,P00237542,M,26-35,0,C,3,0,1,19366
1004309,P00274942,M,26-35,0,C,3,0,8,10054
1004309,P00209842,M,26-35,0,C,3,0,5,5398
1004309,P00250242,M,26-35,0,C,3,0,5,6975
1004310,P00051442,M,26-35,4,C,2,1,8,9751
1004310,P00117742,M,26-35,4,C,2,1,8,9738
1004310,P00293042,M,26-35,4,C,2,1,8,5912
1004310,P00043742,M,26-35,4,C,2,1,5,6983
1004310,P00069242,M,26-35,4,C,2,1,8,5902
1004310,P00220442,M,26-35,4,C,2,1,5,6983
1004310,P00015842,M,26-35,4,C,2,1,1,19073
1004310,P00101842,M,26-35,4,C,2,1,6,20003
1004310,P00216142,M,26-35,4,C,2,1,1,15510
1004310,P00255942,M,26-35,4,C,2,1,1,19006
1004310,P00137542,M,26-35,4,C,2,1,1,11856
1004310,P00307542,M,26-35,4,C,2,1,1,19259
1004311,P00233442,M,51-55,13,B,0,0,1,11969
1004311,P00117142,M,51-55,13,B,0,0,2,13095
1004311,P00087742,M,51-55,13,B,0,0,5,5467
1004312,P00111242,M,26-35,18,A,0,1,1,15754
1004312,P00338042,M,26-35,18,A,0,1,5,7043
1004312,P00346142,M,26-35,18,A,0,1,1,11392
1004312,P00035542,M,26-35,18,A,0,1,3,13501
1004312,P00336942,M,26-35,18,A,0,1,5,7139
1004312,P00125042,M,26-35,18,A,0,1,11,7502
1004312,P00288542,M,26-35,18,A,0,1,8,3988
1004312,P00044142,M,26-35,18,A,0,1,8,9833
1004312,P00266142,M,26-35,18,A,0,1,5,3532
1004312,P00120642,M,26-35,18,A,0,1,5,8770
1004312,P00249842,M,26-35,18,A,0,1,8,6016
1004312,P00335242,M,26-35,18,A,0,1,5,5210
1004312,P00254242,M,26-35,18,A,0,1,5,3471
1004312,P00294542,M,26-35,18,A,0,1,8,9984
1004312,P00184942,M,26-35,18,A,0,1,1,19531
1004312,P0099342,M,26-35,18,A,0,1,5,6947
1004312,P00282642,M,26-35,18,A,0,1,5,7045
1004312,P00148842,M,26-35,18,A,0,1,6,16500
1004312,P00042142,M,26-35,18,A,0,1,1,11922
1004312,P00142942,M,26-35,18,A,0,1,1,8061
1004312,P00208842,M,26-35,18,A,0,1,11,4661
1004312,P00052742,M,26-35,18,A,0,1,16,12314
1004312,P00143942,M,26-35,18,A,0,1,5,5243
1004312,P00349942,M,26-35,18,A,0,1,1,11882
1004312,P00037042,M,26-35,18,A,0,1,1,8233
1004312,P00356042,M,26-35,18,A,0,1,1,7772
1004312,P00258542,M,26-35,18,A,0,1,11,6023
1004312,P00196842,M,26-35,18,A,0,1,5,7125
1004312,P00280542,M,26-35,18,A,0,1,11,4481
1004312,P00162042,M,26-35,18,A,0,1,1,15548
1004312,P00362342,M,26-35,18,A,0,1,5,6935
1004312,P00321742,M,26-35,18,A,0,1,5,6919
1004312,P00228142,M,26-35,18,A,0,1,5,3727
1004312,P00316242,M,26-35,18,A,0,1,5,1750
1004312,P00319342,M,26-35,18,A,0,1,5,5290
1004312,P00358742,M,26-35,18,A,0,1,5,6999
1004312,P00358242,M,26-35,18,A,0,1,8,5983
1004312,P00110642,M,26-35,18,A,0,1,5,7074
1004312,P00058442,M,26-35,18,A,0,1,5,5271
1004312,P00222042,M,26-35,18,A,0,1,1,7998
1004312,P00256042,M,26-35,18,A,0,1,6,16580
1004313,P00346142,F,26-35,7,C,4+,0,1,15486
1004313,P00117442,F,26-35,7,C,4+,0,5,6859
1004313,P00085242,F,26-35,7,C,4+,0,8,7766
1004313,P00031042,F,26-35,7,C,4+,0,8,9714
1004315,P00304642,M,18-25,4,C,2,0,2,6681
1004315,P00190142,M,18-25,4,C,2,0,3,10674
1004315,P00182442,M,18-25,4,C,2,0,5,5225
1004315,P0099242,M,18-25,4,C,2,0,8,9899
1004315,P00182642,M,18-25,4,C,2,0,2,16220
1004315,P00053742,M,18-25,4,C,2,0,5,8694
1004316,P00307642,M,26-35,6,C,1,1,5,7159
1004316,P00295842,M,26-35,6,C,1,1,5,3560
1004317,P00266642,F,36-45,14,B,0,0,1,15365
1004318,P00080342,M,26-35,5,B,3,0,1,19642
1004318,P00321042,M,26-35,5,B,3,0,1,15659
1004318,P00128042,M,26-35,5,B,3,0,1,15652
1004318,P00271142,M,26-35,5,B,3,0,5,7030
1004318,P00139942,M,26-35,5,B,3,0,5,6915
1004318,P00128242,M,26-35,5,B,3,0,5,5256
1004318,P00336942,M,26-35,5,B,3,0,5,3694
1004318,P00105942,M,26-35,5,B,3,0,5,7043
1004318,P00013942,M,26-35,5,B,3,0,5,7122
1004318,P00005042,M,26-35,5,B,3,0,6,16341
1004318,P00287442,M,26-35,5,B,3,0,8,6086
1004318,P00044142,M,26-35,5,B,3,0,8,8025
1004318,P00214642,M,26-35,5,B,3,0,11,3175
1004319,P00003442,M,36-45,7,C,2,1,4,806
1004320,P00200842,M,26-35,5,C,1,0,8,5873
1004320,P00177542,M,26-35,5,C,1,0,1,19682
1004320,P00057942,M,26-35,5,C,1,0,1,19175
1004321,P00338442,M,46-50,7,C,3,1,1,15537
1004321,P00212942,M,46-50,7,C,3,1,5,8890
1004321,P00271142,M,46-50,7,C,3,1,5,8902
1004322,P00322042,F,51-55,6,B,1,0,5,8689
1004322,P00292042,F,51-55,6,B,1,0,8,8136
1004322,P00101342,F,51-55,6,B,1,0,6,12293
1004322,P00129542,F,51-55,6,B,1,0,8,9819
1004322,P00102242,F,51-55,6,B,1,0,8,5935
1004322,P00294142,F,51-55,6,B,1,0,5,5139
1004322,P00100142,F,51-55,6,B,1,0,10,19038
1004322,P00015642,F,51-55,6,B,1,0,8,8044
1004322,P00313342,F,51-55,6,B,1,0,5,6958
1004322,P00139942,F,51-55,6,B,1,0,5,1823
1004322,P00101042,F,51-55,6,B,1,0,5,5221
1004322,P00039742,F,51-55,6,B,1,0,5,3589
1004322,P00052642,F,51-55,6,B,1,0,5,5253
1004322,P00103042,F,51-55,6,B,1,0,1,19589
1004322,P00220442,F,51-55,6,B,1,0,5,5443
1004323,P00147942,M,18-25,4,C,2,0,1,19330
1004323,P0096642,M,18-25,4,C,2,0,2,6912
1004323,P0096842,M,18-25,4,C,2,0,3,8307
1004323,P00120642,M,18-25,4,C,2,0,5,8867
1004324,P00320442,M,26-35,5,A,1,0,6,19946
1004326,P00135642,F,46-50,13,B,1,1,8,8065
1004326,P00248342,F,46-50,13,B,1,1,8,5914
1004326,P00049542,F,46-50,13,B,1,1,8,7936
1004326,P00001442,F,46-50,13,B,1,1,8,3925
1004326,P00027342,F,46-50,13,B,1,1,8,5911
1004326,P00297042,F,46-50,13,B,1,1,8,7909
1004326,P00251442,F,46-50,13,B,1,1,5,5288
1004326,P00303242,F,46-50,13,B,1,1,5,8714
1004326,P00076042,F,46-50,13,B,1,1,8,5909
1004327,P00005742,M,36-45,17,B,1,0,8,9952
1004327,P00147942,M,36-45,17,B,1,0,1,19617
1004327,P00296042,M,36-45,17,B,1,0,8,9902
1004327,P00070042,M,36-45,17,B,1,0,1,15755
1004327,P00145442,M,36-45,17,B,1,0,8,8039
1004327,P00339842,M,36-45,17,B,1,0,1,15261
1004327,P00032042,M,36-45,17,B,1,0,1,15172
1004327,P00031842,M,36-45,17,B,1,0,1,8096
1004327,P00244142,M,36-45,17,B,1,0,1,15169
1004327,P00101442,M,36-45,17,B,1,0,2,16444
1004327,P00102142,M,36-45,17,B,1,0,13,744
1004327,P00296942,M,36-45,17,B,1,0,8,9783
1004328,P00124842,M,51-55,3,C,1,1,11,6103
1004328,P00265242,M,51-55,3,C,1,1,5,8667
1004328,P00054242,M,51-55,3,C,1,1,1,15672
1004328,P00259342,M,51-55,3,C,1,1,5,7051
1004328,P00182242,M,51-55,3,C,1,1,1,11987
1004328,P00028042,M,51-55,3,C,1,1,1,15230
1004328,P00339542,M,51-55,3,C,1,1,1,11747
1004328,P00214142,M,51-55,3,C,1,1,8,7846
1004328,P00177942,M,51-55,3,C,1,1,5,5170
1004329,P00058242,F,26-35,14,B,0,1,3,10742
1004329,P00080042,F,26-35,14,B,0,1,5,5362
1004329,P00184942,F,26-35,14,B,0,1,1,11784
1004329,P00036842,F,26-35,14,B,0,1,1,11383
1004329,P00150342,F,26-35,14,B,0,1,8,4180
1004329,P00250342,F,26-35,14,B,0,1,16,16200
1004329,P00117542,F,26-35,14,B,0,1,18,2294
1004330,P00110542,F,46-50,6,B,2,1,8,7919
1004330,P00018642,F,46-50,6,B,2,1,8,5832
1004330,P00273642,F,46-50,6,B,2,1,8,8069
1004331,P00110542,M,36-45,6,B,3,0,8,6146
1004332,P00276642,F,26-35,3,C,4+,1,8,7759
1004333,P00295942,M,51-55,2,C,1,1,2,16386
1004333,P00170242,M,51-55,2,C,1,1,2,9980
1004333,P00110742,M,51-55,2,C,1,1,1,18990
1004333,P00217342,M,51-55,2,C,1,1,1,15710
1004334,P00122442,M,26-35,1,C,0,0,1,15707
1004334,P00249542,M,26-35,1,C,0,0,1,15703
1004334,P00209742,M,26-35,1,C,0,0,1,18953
1004334,P00117042,M,26-35,1,C,0,0,1,15793
1004334,P00232342,M,26-35,1,C,0,0,11,5917
1004335,P00233342,M,36-45,0,B,3,0,1,15698
1004335,P00067842,M,36-45,0,B,3,0,6,12183
1004335,P00064142,M,36-45,0,B,3,0,16,12215
1004335,P00194642,M,36-45,0,B,3,0,1,11819
1004335,P00066742,M,36-45,0,B,3,0,13,556
1004335,P00046742,M,36-45,0,B,3,0,1,19414
1004335,P00356742,M,36-45,0,B,3,0,5,5481
1004335,P00182142,M,36-45,0,B,3,0,1,15687
1004335,P00130742,M,36-45,0,B,3,0,1,15201
1004335,P00285442,M,36-45,0,B,3,0,8,7890
1004335,P00178342,M,36-45,0,B,3,0,8,3907
1004335,P00152742,M,36-45,0,B,3,0,5,7165
1004335,P00336942,M,36-45,0,B,3,0,5,5326
1004335,P00295442,M,36-45,0,B,3,0,8,5935
1004335,P00196642,M,36-45,0,B,3,0,8,6058
1004336,P00174442,F,26-35,0,B,4+,0,5,5283
1004336,P00126242,F,26-35,0,B,4+,0,2,9798
1004336,P00026142,F,26-35,0,B,4+,0,5,8827
1004336,P00303242,F,26-35,0,B,4+,0,5,7135
1004336,P00008642,F,26-35,0,B,4+,0,4,2139
1004336,P00030442,F,26-35,0,B,4+,0,5,5346
1004336,P00132042,F,26-35,0,B,4+,0,13,943
1004337,P00221842,M,18-25,20,C,4+,0,1,7693
1004337,P00025442,M,18-25,20,C,4+,0,1,19602
1004337,P00120342,M,18-25,20,C,4+,0,5,6939
1004337,P00220342,M,18-25,20,C,4+,0,5,7101
1004337,P00113342,M,18-25,20,C,4+,0,1,19345
1004337,P00086442,M,18-25,20,C,4+,0,8,9762
1004337,P00116742,M,18-25,20,C,4+,0,11,7521
1004337,P00251242,M,18-25,20,C,4+,0,5,8819
1004337,P00198742,M,18-25,20,C,4+,0,1,19031
1004337,P00286642,M,18-25,20,C,4+,0,11,7552
1004337,P00179542,M,18-25,20,C,4+,0,11,5956
1004337,P00179342,M,18-25,20,C,4+,0,11,4597
1004337,P00019142,M,18-25,20,C,4+,0,11,4554
1004337,P00041342,M,18-25,20,C,4+,0,11,7447
1004337,P00225942,M,18-25,20,C,4+,0,11,4655
1004337,P00181642,M,18-25,20,C,4+,0,11,4708
1004338,P00025942,F,18-25,5,C,0,0,8,8002
1004339,P00147942,M,26-35,2,C,3,0,1,11838
1004340,P00028142,F,26-35,17,C,1,0,5,3617
1004341,P00248542,M,36-45,17,C,1,0,8,7837
1004342,P00140742,M,26-35,0,C,2,1,1,19064
