date,hour,demand
2021-07-28,16,76.0
2021-07-28,17,79.0
2021-07-28,18,74.0
2021-07-28,19,68.0
2021-07-28,20,58.0
2021-07-28,21,57.0
2021-07-28,22,56.0
2021-07-28,23,49.0
2021-08-29,0,52.0
2021-08-29,1,51.0
2021-08-29,2,51.0
2021-08-29,3,50.0
2021-08-29,4,50.0
2021-08-29,5,50.0
2021-08-29,6,50.0
2021-08-29,8,59.0
2021-08-29,9,66.0
2021-08-29,10,80.0
2021-08-29,11,89.0
2021-08-29,12,80.0
2021-08-29,13,80.0
2021-08-29,14,80.0
2021-08-29,15,80.0
2021-08-29,16,79.0
2021-08-29,17,76.0
2021-08-29,18,71.0
2021-08-29,19,62.0
2021-08-29,20,50.0
2021-08-29,21,49.0
2021-08-29,22,50.0
2021-08-29,23,48.0
2021-08-30,0,54.0
2021-08-30,7,56.0
2021-08-30,8,54.0
2021-08-30,9,51.0
2021-08-30,10,62.0
2021-08-30,11,62.0
2021-08-30,12,61.0
2021-08-30,13,61.0
2021-08-30,14,60.0
2021-08-30,15,61.0
2021-08-30,16,62.0
2021-08-30,17,64.0
2021-08-30,18,60.0
2021-08-30,19,52.0
2021-08-30,20,50.0
2021-08-30,21,50.0
2021-08-30,22,53.0
2021-08-30,23,49.0
2021-08-31,5,47.0
2021-08-31,6,47.0
2021-08-31,7,55.0
2021-08-31,8,57.0
2021-08-31,9,53.0
2021-08-31,10,64.0
2021-08-31,11,65.0
2021-08-31,12,59.0
2021-08-31,13,59.0
2021-08-31,14,61.0
2021-08-31,15,66.0
2021-08-31,16,66.0
2021-08-31,17,68.0
2021-08-31,18,63.0
2021-08-31,19,57.0
2021-08-31,20,56.0
2021-08-31,21,64.0
2021-08-31,23,45.0
2021-09-01,5,48.0
2021-09-01,6,49.0
2021-09-01,7,60.0
2021-09-01,8,63.0
2021-09-01,9,60.0
2021-09-01,10,60.0
2021-09-01,11,60.0
2021-09-01,12,59.0
2021-09-01,13,59.0
2021-09-01,14,59.0
2021-09-01,15,59.0
2021-09-01,16,58.0
2021-09-01,17,63.0
2021-09-01,18,59.0
2021-09-01,19,49.0
2021-09-01,20,54.0
2021-09-01,21,53.0
2021-09-01,22,57.0
2021-09-02,0,47.0
2021-09-02,6,48.0
2021-09-02,7,60.0
2021-09-02,8,62.0
2021-09-02,9,59.0
2021-09-02,10,60.0
2021-09-02,11,59.0
2021-09-02,12,60.0
2021-09-02,13,60.0
2021-09-02,14,60.0
2021-09-02,15,60.0
2021-09-02,16,59.0
2021-09-02,17,64.0
2021-09-02,18,58.0
2021-09-02,19,48.0
2021-09-02,20,52.0
2021-09-02,21,52.0
2021-09-02,22,53.0
2021-09-02,23,53.0
2021-09-03,5,48.0
2021-09-03,6,48.0
2021-09-03,7,57.0
2021-09-03,8,61.0
2021-09-03,9,56.0
2021-09-03,10,64.0
2021-09-03,11,70.0
2021-09-03,12,71.0
2021-09-03,13,71.0
2021-09-03,14,71.0
2021-09-03,15,71.0
2021-09-03,16,70.0
2021-09-03,17,68.0
2021-09-03,18,63.0
2021-09-03,19,55.0
2021-09-03,20,52.0
2021-09-03,22,51.0
2021-09-03,23,51.0
2021-09-04,0,59.0
2021-09-04,8,60.0
2021-09-04,9,71.0
2021-09-04,10,82.0
2021-09-04,11,92.0
2021-09-04,12,91.0
2021-09-04,13,91.0
2021-09-04,14,91.0
2021-09-04,15,91.0
2021-09-04,16,88.0
2021-09-04,17,78.0
2021-09-04,18,74.0
2021-09-04,19,66.0
2021-09-04,20,55.0
2021-09-04,21,55.0
2021-09-04,22,55.0
2021-09-04,23,57.0
2021-09-05,0,63.0
2021-09-05,7,56.0
2021-09-05,10,78.0
2021-09-05,11,88.0
2021-09-05,12,84.0
2021-09-05,13,84.0
2021-09-05,14,84.0
2021-09-05,15,84.0
2021-09-05,16,82.0
2021-09-05,17,78.0
2021-09-05,18,74.0
2021-09-05,19,66.0
2021-09-05,20,55.0
2021-09-05,23,56.0
2021-09-06,5,50.0
2021-09-06,6,50.0
2021-09-06,7,58.0
2021-09-06,8,61.0
2021-09-06,9,58.0
2021-09-06,10,66.0
2021-09-06,11,67.0
2021-09-06,12,65.0
2021-09-06,13,65.0
2021-09-06,14,65.0
2021-09-06,15,65.0
2021-09-06,16,64.0
2021-09-06,17,66.0
2021-09-06,18,63.0
2021-09-06,19,56.0
2021-09-06,20,56.0
2021-09-06,21,55.0
2021-09-06,22,55.0
2021-09-06,23,56.0
2021-09-07,6,48.0
2021-09-07,7,59.0
2021-09-07,8,61.0
2021-09-07,9,58.0
2021-09-07,10,66.0
2021-09-07,11,68.0
2021-09-07,12,65.0
2021-09-07,13,65.0
2021-09-07,14,65.0
2021-09-07,15,65.0
2021-09-07,16,64.0
2021-09-07,17,67.0
2021-09-07,18,63.0
2021-09-07,19,57.0
2021-09-07,20,56.0
2021-09-07,21,55.0
2021-09-07,22,56.0
2021-09-07,23,58.0
2021-09-08,0,50.0
2021-09-08,4,50.0
2021-09-08,5,50.0
2021-09-08,6,50.0
2021-09-08,7,59.0
2021-09-08,8,61.0
2021-09-08,9,59.0
2021-09-08,10,67.0
2021-09-08,11,68.0
2021-09-08,12,65.0
2021-09-08,13,65.0
2021-09-08,14,65.0
2021-09-08,15,65.0
2021-09-08,16,64.0
2021-09-08,17,67.0
2021-09-08,18,64.0
2021-09-08,19,57.0
2021-09-08,20,58.0
2021-09-08,21,58.0
2021-09-08,22,59.0
2021-09-08,23,59.0
2021-09-09,0,49.0
2021-09-09,5,49.0
2021-09-09,6,49.0
2021-09-09,7,59.0
2021-09-09,8,61.0
2021-09-09,9,59.0
2021-09-09,10,67.0
2021-09-09,11,68.0
2021-09-09,12,67.0
2021-09-09,13,67.0
2021-09-09,14,67.0
2021-09-09,15,67.0
2021-09-09,16,66.0
2021-09-09,17,69.0
2021-09-09,18,63.0
2021-09-09,19,56.0
2021-09-09,20,56.0
2021-09-09,21,56.0
2021-09-09,22,58.0
2021-09-09,23,58.0
2021-09-10,0,49.0
2021-09-10,1,50.0
2021-09-10,3,48.0
2021-09-10,7,58.0
2021-09-10,8,62.0
2021-09-10,9,58.0
2021-09-10,10,69.0
2021-09-10,11,75.0
2021-09-10,12,74.0
2021-09-10,13,74.0
2021-09-10,14,74.0
2021-09-10,15,74.0
2021-09-10,16,73.0
2021-09-10,17,72.0
2021-09-10,18,66.0
2021-09-10,19,58.0
2021-09-10,20,54.0
2021-09-10,21,53.0
2021-09-10,22,55.0
2021-09-10,23,57.0
2021-09-11,0,60.0
2021-09-11,2,59.0
2021-09-11,3,56.0
2021-09-11,8,63.0
2021-09-11,9,68.0
2021-09-11,10,83.0
2021-09-11,11,95.0
2021-09-11,12,93.0
2021-09-11,13,93.0
2021-09-11,14,93.0
2021-09-11,15,93.0
2021-09-11,16,91.0
2021-09-11,17,84.0
2021-09-11,18,80.0
2021-09-11,19,70.0
2021-09-11,20,56.0
2021-09-11,21,53.0
2021-09-11,22,53.0
2021-09-11,23,53.0
2021-09-12,0,64.0
2021-09-12,1,63.0
2021-09-12,2,62.0
2021-09-12,7,61.0
2021-09-12,8,64.0
2021-09-12,9,66.0
2021-09-12,10,81.0
2021-09-12,11,91.0
2021-09-12,12,92.0
2021-09-12,13,92.0
2021-09-12,14,92.0
2021-09-12,15,92.0
2021-09-12,16,92.0
2021-09-12,17,87.0
2021-09-12,18,80.0
2021-09-12,19,70.0
2021-09-12,20,59.0
2021-09-12,21,56.0
2021-09-12,23,54.0
2021-09-13,5,49.0
2021-09-13,6,49.0
2021-09-13,7,60.0
2021-09-13,8,61.0
2021-09-13,9,59.0
2021-09-13,10,67.0
2021-09-13,11,69.0
2021-09-13,12,70.0
2021-09-13,13,70.0
2021-09-13,14,70.0
2021-09-13,15,70.0
2021-09-13,16,69.0
2021-09-13,17,72.0
2021-09-13,18,65.0
2021-09-13,19,59.0
2021-09-13,20,56.0
2021-09-13,21,57.0
2021-09-13,22,55.0
2021-09-13,23,49.0
2021-09-14,0,49.0
2021-09-14,3,50.0
2021-09-14,4,50.0
2021-09-14,6,51.0
2021-09-14,7,61.0
2021-09-14,8,62.0
2021-09-14,9,60.0
2021-09-14,10,69.0
2021-09-14,11,69.0
2021-09-14,12,69.0
2021-09-14,13,69.0
2021-09-14,14,69.0
2021-09-14,15,69.0
2021-09-14,16,70.0
2021-09-14,17,73.0
2021-09-14,18,65.0
2021-09-14,19,59.0
2021-09-14,20,58.0
2021-09-14,21,58.0
2021-09-14,23,49.0
2021-09-15,6,50.0
2021-09-15,7,61.0
2021-09-15,8,62.0
2021-09-15,9,60.0
2021-09-15,10,69.0
2021-09-15,11,69.0
2021-09-15,12,69.0
2021-09-15,13,69.0
2021-09-15,14,69.0
2021-09-15,15,69.0
2021-09-15,16,70.0
2021-09-15,17,73.0
2021-09-15,18,65.0
2021-09-15,19,58.0
2021-09-15,20,58.0
2021-09-15,21,58.0
2021-09-15,23,51.0
2021-09-16,0,51.0
2021-09-16,1,51.0
2021-09-16,2,51.0
2021-09-16,6,50.0
2021-09-16,7,61.0
2021-09-16,8,62.0
2021-09-16,9,60.0
2021-09-16,10,69.0
2021-09-16,11,69.0
2021-09-16,12,71.0
2021-09-16,13,71.0
2021-09-16,14,71.0
2021-09-16,15,71.0
2021-09-16,16,71.0
2021-09-16,17,74.0
2021-09-16,18,65.0
2021-09-16,19,58.0
2021-09-16,20,58.0
2021-09-16,21,58.0
2021-09-16,22,57.0
2021-09-16,23,51.0
2021-09-17,0,51.0
2021-09-17,1,52.0
2021-09-17,2,51.0
2021-09-17,6,51.0
2021-09-17,7,61.0
2021-09-17,8,63.0
2021-09-17,9,60.0
2021-09-17,10,71.0
2021-09-17,11,77.0
2021-09-17,12,77.0
2021-09-17,13,77.0
2021-09-17,14,77.0
2021-09-17,15,77.0
2021-09-17,16,77.0
2021-09-17,17,76.0
2021-09-17,18,70.0
2021-09-17,19,60.0
2021-09-17,20,56.0
2021-09-17,21,55.0
2021-09-17,22,54.0
2021-09-17,23,49.0
2021-09-18,0,61.0
2021-09-18,1,60.0
2021-09-18,2,59.0
2021-09-18,3,56.0
2021-09-18,5,50.0
2021-09-18,6,50.0
2021-09-18,7,58.0
2021-09-18,8,62.0
2021-09-18,9,69.0
2021-09-18,10,83.0
2021-09-18,11,95.0
2021-09-18,12,94.0
2021-09-18,13,94.0
2021-09-18,14,94.0
2021-09-18,15,94.0
2021-09-18,16,93.0
2021-09-18,17,84.0
2021-09-18,18,80.0
2021-09-18,19,70.0
2021-09-18,20,60.0
2021-09-18,21,56.0
2021-09-18,22,55.0
2021-09-18,23,51.0
2021-09-19,0,64.0
2021-09-19,1,63.0
2021-09-19,2,62.0
2021-09-19,4,54.0
2021-09-19,7,63.0
2021-09-19,8,64.0
2021-09-19,9,67.0
2021-09-19,10,82.0
2021-09-19,11,93.0
2021-09-19,12,89.0
2021-09-19,13,89.0
2021-09-19,14,89.0
2021-09-19,15,89.0
2021-09-19,16,90.0
2021-09-19,17,85.0
2021-09-19,18,82.0
2021-09-19,19,72.0
2021-09-19,20,60.0
2021-09-19,21,57.0
2021-09-19,22,56.0
2021-09-19,23,54.0
2021-09-20,6,49.0
2021-09-20,7,62.0
2021-09-20,8,62.0
2021-09-20,9,58.0
2021-09-20,10,67.0
2021-09-20,11,69.0
2021-09-20,12,67.0
2021-09-20,13,67.0
2021-09-20,14,66.0
2021-09-20,15,66.0
2021-09-20,16,66.0
2021-09-20,17,69.0
2021-09-20,18,65.0
2021-09-20,19,57.0
2021-09-20,20,56.0
2021-09-20,21,56.0
2021-09-20,22,55.0
2021-09-20,23,46.0
2021-09-21,0,51.0
2021-09-21,1,49.0
2021-09-21,5,48.0
2021-09-21,6,48.0
2021-09-21,7,63.0
2021-09-21,8,63.0
2021-09-21,9,58.0
2021-09-21,10,68.0
2021-09-21,11,68.0
2021-09-21,12,64.0
2021-09-21,13,64.0
2021-09-21,14,64.0
2021-09-21,15,64.0
2021-09-21,16,65.0
2021-09-21,17,68.0
2021-09-21,18,64.0
2021-09-21,19,56.0
2021-09-21,20,57.0
2021-09-21,21,56.0
2021-09-21,22,55.0
2021-09-21,23,48.0
2021-09-22,0,51.0
2021-09-22,1,49.0
2021-09-22,5,47.0
2021-09-22,6,48.0
2021-09-22,7,63.0
2021-09-22,8,63.0
2021-09-22,9,58.0
2021-09-22,10,68.0
2021-09-22,11,68.0
2021-09-22,12,64.0
2021-09-22,13,64.0
2021-09-22,14,64.0
2021-09-22,15,64.0
2021-09-22,16,65.0
2021-09-22,17,68.0
2021-09-22,18,64.0
2021-09-22,19,56.0
2021-09-22,20,58.0
2021-09-22,21,58.0
2021-09-22,22,56.0
2021-09-22,23,48.0
2021-09-23,1,49.0
2021-09-23,5,48.0
2021-09-23,6,48.0
2021-09-23,7,63.0
2021-09-23,8,63.0
2021-09-23,9,58.0
2021-09-23,10,68.0
2021-09-23,11,68.0
2021-09-23,12,66.0
2021-09-23,13,66.0
2021-09-23,14,66.0
2021-09-23,15,66.0
2021-09-23,16,67.0
2021-09-23,17,70.0
2021-09-23,18,64.0
2021-09-23,19,56.0
2021-09-23,20,57.0
2021-09-23,21,57.0
2021-09-23,22,56.0
2021-09-23,23,48.0
2021-09-24,0,52.0
2021-09-24,1,49.0
2021-09-24,6,48.0
2021-09-24,7,62.0
2021-09-24,8,63.0
2021-09-24,9,58.0
2021-09-24,10,71.0
2021-09-24,11,78.0
2021-09-24,12,77.0
2021-09-24,13,77.0
2021-09-24,14,77.0
2021-09-24,15,77.0
2021-09-24,16,77.0
2021-09-24,17,76.0
2021-09-24,18,70.0
2021-09-24,19,60.0
2021-09-24,20,56.0
2021-09-24,21,55.0
2021-09-24,22,53.0
2021-09-24,23,44.0
2021-09-25,0,57.0
2021-09-25,1,56.0
2021-09-25,2,55.0
2021-09-25,3,52.0
2021-09-25,4,50.0
2021-09-25,8,62.0
2021-09-25,9,70.0
2021-09-25,10,84.0
2021-09-25,11,96.0
2021-09-25,12,91.0
2021-09-25,13,91.0
2021-09-25,14,91.0
2021-09-25,15,91.0
2021-09-25,16,91.0
2021-09-25,17,83.0
2021-09-25,18,79.0
2021-09-25,19,69.0
2021-09-25,20,58.0
2021-09-25,21,58.0
2021-09-25,22,56.0
2021-09-25,23,47.0
2021-09-26,0,58.0
2021-09-26,1,57.0
2021-09-26,2,55.0
2021-09-26,7,60.0
2021-09-26,8,60.0
2021-09-26,9,66.0
2021-09-26,10,80.0
2021-09-26,11,91.0
2021-09-26,12,84.0
2021-09-26,13,84.0
2021-09-26,14,84.0
2021-09-26,15,84.0
2021-09-26,16,84.0
2021-09-26,17,80.0
2021-09-26,18,76.0
2021-09-26,19,66.0
2021-09-26,20,55.0
2021-09-26,21,55.0
2021-09-26,22,53.0
2021-09-26,23,48.0
2021-09-27,6,49.0
2021-09-27,7,63.0
2021-09-27,8,64.0
2021-09-27,9,58.0
2021-09-27,10,66.0
2021-09-27,11,68.0
2021-09-27,12,65.0
2021-09-27,13,65.0
2021-09-27,14,65.0
2021-09-27,15,66.0
2021-09-27,16,66.0
2021-09-27,17,69.0
2021-09-27,18,65.0
2021-09-27,19,56.0
2021-09-27,20,56.0
2021-09-27,21,55.0
2021-09-27,22,57.0
2021-09-28,6,48.0
2021-09-28,7,63.0
2021-09-28,8,61.0
2021-09-28,9,55.0
2021-09-28,10,66.0
2021-09-28,11,67.0
2021-09-28,12,62.0
2021-09-28,13,62.0
2021-09-28,14,62.0
2021-09-28,15,63.0
2021-09-28,16,65.0
2021-09-28,17,67.0
2021-09-28,18,63.0
2021-09-28,19,55.0
2021-09-28,20,55.0
2021-09-28,21,55.0
2021-09-28,22,55.0
2021-09-28,23,46.0
2021-09-29,0,50.0
2021-09-29,2,49.0
2021-09-29,6,48.0
2021-09-29,7,61.0
2021-09-29,8,59.0
2021-09-29,9,53.0
2021-09-29,10,63.0
2021-09-29,11,64.0
2021-09-29,12,59.0
2021-09-29,13,59.0
2021-09-29,14,59.0
2021-09-29,15,60.0
2021-09-29,16,62.0
2021-09-29,17,65.0
2021-09-29,18,61.0
2021-09-29,19,53.0
2021-09-29,20,54.0
2021-09-29,21,54.0
2021-09-29,22,54.0
2021-09-29,23,44.0
2021-09-30,6,47.0
2021-09-30,7,60.0
2021-09-30,8,58.0
2021-09-30,9,50.0
2021-09-30,10,61.0
2021-09-30,11,61.0
2021-09-30,12,60.0
2021-09-30,13,60.0
2021-09-30,14,60.0
2021-09-30,15,62.0
2021-09-30,16,63.0
2021-09-30,17,66.0
2021-09-30,18,59.0
2021-09-30,19,50.0
2021-09-30,20,51.0
2021-09-30,21,51.0
2021-09-30,22,51.0
2021-09-30,23,51.0
2021-10-01,0,47.0
2021-10-01,1,46.0
2021-10-01,2,48.0
2021-10-01,5,47.0
2021-10-01,6,48.0
2021-10-01,7,56.0
2021-10-01,8,60.0
2021-10-01,9,57.0
2021-10-01,10,68.0
2021-10-01,11,75.0
2021-10-01,12,75.0
2021-10-01,13,75.0
2021-10-01,14,75.0
2021-10-01,15,75.0
2021-10-01,16,75.0
2021-10-01,17,74.0
2021-10-01,18,68.0
2021-10-01,19,58.0
2021-10-01,20,55.0
2021-10-01,21,54.0
2021-10-01,22,57.0
2021-10-01,23,53.0
2021-10-02,0,56.0
2021-10-02,1,55.0
2021-10-02,2,57.0
2021-10-02,6,48.0
2021-10-02,7,53.0
2021-10-02,8,61.0
2021-10-02,9,74.0
2021-10-02,10,88.0
2021-10-02,11,101.0
2021-10-02,12,105.0
2021-10-02,13,107.0
2021-10-02,14,107.0
2021-10-02,15,107.0
2021-10-02,16,106.0
2021-10-02,17,90.0
2021-10-02,18,85.0
2021-10-02,19,75.0
2021-10-02,20,57.0
2021-10-02,22,58.0
2021-10-02,23,50.0
2021-10-03,0,60.0
2021-10-03,1,60.0
2021-10-03,2,59.0
2021-10-03,7,53.0
2021-10-03,8,59.0
2021-10-03,9,70.0
2021-10-03,10,81.0
2021-10-03,11,92.0
2021-10-03,12,89.0
2021-10-03,13,89.0
2021-10-03,14,89.0
2021-10-03,15,89.0
2021-10-03,16,88.0
2021-10-03,17,79.0
2021-10-03,18,77.0
2021-10-03,19,68.0
2021-10-03,20,52.0
2021-10-03,21,55.0
2021-10-03,22,53.0
2021-10-03,23,47.0
2021-10-04,6,49.0
2021-10-04,7,59.0
2021-10-04,8,60.0
2021-10-04,9,57.0
2021-10-04,10,64.0
2021-10-04,11,66.0
2021-10-04,12,68.0
2021-10-04,13,68.0
2021-10-04,14,67.0
2021-10-04,15,67.0
2021-10-04,16,67.0
2021-10-04,17,70.0
2021-10-04,18,66.0
2021-10-04,19,59.0
2021-10-04,20,58.0
2021-10-04,21,58.0
2021-10-04,22,55.0
2021-10-04,23,48.0
2021-10-05,5,46.0
2021-10-05,6,46.0
2021-10-05,7,57.0
2021-10-05,8,60.0
2021-10-05,9,57.0
2021-10-05,10,65.0
2021-10-05,11,65.0
2021-10-05,12,66.0
2021-10-05,13,66.0
2021-10-05,14,66.0
2021-10-05,15,66.0
2021-10-05,16,66.0
2021-10-05,17,69.0
2021-10-05,18,65.0
2021-10-05,19,58.0
2021-10-05,20,58.0
2021-10-05,21,57.0
2021-10-05,22,55.0
2021-10-05,23,48.0
2021-10-06,0,52.0
2021-10-06,6,50.0
2021-10-06,7,60.0
2021-10-06,8,63.0
2021-10-06,9,60.0
2021-10-06,10,68.0
2021-10-06,11,68.0
2021-10-06,12,66.0
2021-10-06,13,66.0
2021-10-06,14,66.0
2021-10-06,15,66.0
2021-10-06,16,67.0
2021-10-06,17,69.0
2021-10-06,18,66.0
2021-10-06,19,60.0
2021-10-06,20,61.0
2021-10-06,21,60.0
2021-10-06,22,61.0
2021-10-06,23,53.0
2021-10-07,0,53.0
2021-10-07,1,50.0
2021-10-07,3,49.0
2021-10-07,6,51.0
2021-10-07,7,61.0
2021-10-07,8,63.0
2021-10-07,9,61.0
2021-10-07,10,69.0
2021-10-07,11,69.0
2021-10-07,12,68.0
2021-10-07,13,68.0
2021-10-07,14,68.0
2021-10-07,15,68.0
2021-10-07,16,68.0
2021-10-07,17,71.0
2021-10-07,18,66.0
2021-10-07,19,60.0
2021-10-07,20,61.0
2021-10-07,21,60.0
2021-10-07,22,61.0
2021-10-07,23,53.0
2021-10-08,0,54.0
2021-10-08,1,51.0
2021-10-08,4,50.0
2021-10-08,5,50.0
2021-10-08,6,51.0
2021-10-08,7,61.0
2021-10-08,8,64.0
2021-10-08,9,61.0
2021-10-08,10,74.0
2021-10-08,11,81.0
2021-10-08,12,85.0
2021-10-08,13,85.0
2021-10-08,14,85.0
2021-10-08,15,85.0
2021-10-08,16,85.0
2021-10-08,17,83.0
2021-10-08,18,77.0
2021-10-08,19,63.0
2021-10-08,20,60.0
2021-10-08,21,59.0
2021-10-08,22,59.0
2021-10-08,23,52.0
2021-10-09,1,58.0
2021-10-09,2,58.0
2021-10-09,4,50.0
2021-10-09,6,50.0
2021-10-09,7,57.0
2021-10-09,8,64.0
2021-10-09,9,69.0
2021-10-09,10,90.0
2021-10-09,11,103.0
2021-10-09,12,110.0
2021-10-09,13,112.0
2021-10-09,14,112.0
2021-10-09,15,112.0
2021-10-09,16,112.0
2021-10-09,17,98.0
2021-10-09,18,93.0
2021-10-09,19,77.0
2021-10-09,20,64.0
2021-10-09,21,62.0
2021-10-09,22,62.0
2021-10-09,23,54.0
2021-10-10,0,63.0
2021-10-10,1,63.0
2021-10-10,2,62.0
2021-10-10,3,60.0
2021-10-10,4,55.0
2021-10-10,7,62.0
2021-10-10,8,68.0
2021-10-10,9,70.0
2021-10-10,10,85.0
2021-10-10,11,96.0
2021-10-10,12,98.0
2021-10-10,13,98.0
2021-10-10,14,98.0
2021-10-10,15,98.0
2021-10-10,16,98.0
2021-10-10,17,92.0
2021-10-10,18,88.0
2021-10-10,19,74.0
2021-10-10,20,63.0
2021-10-10,21,61.0
2021-10-10,22,61.0
2021-10-11,0,55.0
2021-10-11,1,52.0
2021-10-11,5,50.0
2021-10-11,6,52.0
2021-10-11,7,62.0
2021-10-11,8,64.0
2021-10-11,9,62.0
2021-10-11,10,68.0
2021-10-11,11,70.0
2021-10-11,12,69.0
2021-10-11,13,69.0
2021-10-11,14,68.0
2021-10-11,15,68.0
2021-10-11,16,67.0
2021-10-11,17,70.0
2021-10-11,18,66.0
2021-10-11,19,62.0
2021-10-11,20,61.0
2021-10-11,21,61.0
2021-10-11,22,58.0
2021-10-11,23,51.0
2021-10-12,0,50.0
2021-10-12,6,51.0
2021-10-12,7,62.0
2021-10-12,8,64.0
2021-10-12,9,62.0
2021-10-12,10,70.0
2021-10-12,11,70.0
2021-10-12,12,68.0
2021-10-12,13,68.0
2021-10-12,14,68.0
2021-10-12,15,68.0
2021-10-12,16,69.0
2021-10-12,17,72.0
2021-10-12,18,68.0
2021-10-12,19,63.0
2021-10-12,20,62.0
2021-10-12,21,62.0
2021-10-12,22,61.0
2021-10-12,23,55.0
2021-10-13,5,46.0
2021-10-13,6,48.0
2021-10-13,7,61.0
2021-10-13,8,63.0
2021-10-13,9,61.0
2021-10-13,10,69.0
2021-10-13,11,70.0
2021-10-13,12,67.0
2021-10-13,13,67.0
2021-10-13,14,67.0
2021-10-13,15,67.0
2021-10-13,16,67.0
2021-10-13,17,70.0
2021-10-13,18,66.0
2021-10-13,19,60.0
2021-10-13,20,58.0
2021-10-13,21,59.0
2021-10-13,22,56.0
2021-10-13,23,50.0
2021-10-14,6,51.0
2021-10-14,7,62.0
2021-10-14,8,63.0
2021-10-14,9,60.0
2021-10-14,10,68.0
2021-10-14,11,69.0
2021-10-14,12,69.0
2021-10-14,13,69.0
2021-10-14,14,69.0
2021-10-14,15,69.0
2021-10-14,16,69.0
2021-10-14,17,72.0
2021-10-14,18,67.0
2021-10-14,19,61.0
2021-10-14,20,61.0
2021-10-14,21,61.0
2021-10-14,22,59.0
2021-10-14,23,53.0
2021-10-15,0,47.0
2021-10-15,1,48.0
2021-10-15,2,48.0
2021-10-15,3,46.0
2021-10-15,5,50.0
2021-10-15,6,52.0
2021-10-15,7,62.0
2021-10-15,8,64.0
2021-10-15,9,61.0
2021-10-15,10,74.0
2021-10-15,11,81.0
2021-10-15,12,85.0
2021-10-15,13,85.0
2021-10-15,14,85.0
2021-10-15,15,85.0
2021-10-15,16,85.0
2021-10-15,17,83.0
2021-10-15,18,79.0
2021-10-15,19,65.0
2021-10-15,20,61.0
2021-10-15,21,60.0
2021-10-15,22,59.0
2021-10-15,23,52.0
2021-10-16,0,63.0
2021-10-16,1,62.0
2021-10-16,2,62.0
2021-10-16,3,59.0
2021-10-16,4,54.0
2021-10-16,5,54.0
2021-10-16,7,62.0
2021-10-16,8,67.0
2021-10-16,9,73.0
2021-10-16,10,91.0
2021-10-16,11,104.0
2021-10-16,12,112.0
2021-10-16,13,114.0
2021-10-16,14,114.0
2021-10-16,15,114.0
2021-10-16,16,113.0
2021-10-16,17,100.0
2021-10-16,18,97.0
2021-10-16,19,81.0
2021-10-16,20,68.0
2021-10-16,21,65.0
2021-10-16,22,61.0
2021-10-16,23,52.0
2021-10-17,0,67.0
2021-10-17,1,67.0
2021-10-17,2,66.0
2021-10-17,3,64.0
2021-10-17,4,59.0
2021-10-17,5,59.0
2021-10-17,6,58.0
2021-10-17,7,64.0
2021-10-17,8,66.0
2021-10-17,9,70.0
2021-10-17,10,86.0
2021-10-17,11,97.0
2021-10-17,12,99.0
2021-10-17,13,99.0
2021-10-17,14,99.0
2021-10-17,15,99.0
2021-10-17,16,99.0
2021-10-17,17,93.0
2021-10-17,18,91.0
2021-10-17,19,77.0
2021-10-17,20,66.0
2021-10-17,21,63.0
2021-10-17,22,60.0
2021-10-17,23,52.0
2021-10-18,7,61.0
2021-10-18,8,62.0
2021-10-18,9,60.0
2021-10-18,10,68.0
2021-10-18,11,69.0
2021-10-18,12,70.0
2021-10-18,13,70.0
2021-10-18,14,69.0
2021-10-18,15,69.0
2021-10-18,16,69.0
2021-10-18,17,72.0
2021-10-18,18,68.0
2021-10-18,19,61.0
2021-10-18,20,61.0
2021-10-18,21,59.0
2021-10-18,22,58.0
2021-10-18,23,49.0
2021-10-19,0,43.0
2021-10-19,1,41.0
2021-10-19,2,41.0
2021-10-19,5,46.0
2021-10-19,6,48.0
2021-10-19,7,63.0
2021-10-19,8,64.0
2021-10-19,9,60.0
2021-10-19,10,69.0
2021-10-19,11,69.0
2021-10-19,12,76.0
2021-10-19,13,76.0
2021-10-19,14,76.0
2021-10-19,15,76.0
2021-10-19,16,76.0
2021-10-19,17,79.0
2021-10-19,18,75.0
2021-10-19,19,69.0
2021-10-19,20,68.0
2021-10-19,21,68.0
2021-10-19,22,64.0
2021-10-19,23,50.0
2021-10-20,0,45.0
2021-10-20,1,42.0
2021-10-20,4,44.0
2021-10-20,5,44.0
2021-10-20,6,45.0
2021-10-20,7,60.0
2021-10-20,8,59.0
2021-10-20,9,56.0
2021-10-20,10,67.0
2021-10-20,11,65.0
2021-10-20,12,57.0
2021-10-20,13,57.0
2021-10-20,14,59.0
2021-10-20,15,59.0
2021-10-20,16,54.0
2021-10-20,17,57.0
2021-10-20,18,53.0
2021-10-20,19,44.0
2021-10-20,20,45.0
2021-10-20,21,50.0
2021-10-20,22,49.0
2021-10-21,1,44.0
2021-10-21,2,44.0
2021-10-21,5,46.0
2021-10-21,6,47.0
2021-10-21,7,62.0
2021-10-21,8,60.0
2021-10-21,9,54.0
2021-10-21,10,64.0
2021-10-21,11,64.0
2021-10-21,12,58.0
2021-10-21,13,58.0
2021-10-21,14,58.0
2021-10-21,15,58.0
2021-10-21,16,58.0
2021-10-21,17,61.0
2021-10-21,18,56.0
2021-10-21,19,47.0
2021-10-21,20,50.0
2021-10-21,21,53.0
2021-10-21,22,52.0
2021-10-21,23,46.0
